name,datetime,temp,feelslike,dew,humidity,precip,precipprob,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,conditions,icon,stations
"Sierra México, Tlalpexco, 07188 Gustavo A Madero, CDMX, México",2024-01-11T19:00:00,17.1,17.1,-1,29.08,0,0,,0,0,22.7,6.1,278,1013.8,67,12.7,2,0,0,10,Partially cloudy,partly-cloudy-night,"76726099999,76675399999,76632099999,76675099999"
"Sierra México, Tlalpexco, 07188 Gustavo A Madero, CDMX, México",2024-01-11T20:00:00,17.5,17.5,2.6,36.9,0,0,,0,0,15.5,10.5,102,1021.5,50.3,13.8,0,0,0,10,Partially cloudy,partly-cloudy-night,"76726099999,76675399999,76632099999,76675099999,MMMX"
"Sierra México, Tlalpexco, 07188 Gustavo A Madero, CDMX, México",2024-01-11T21:00:00,12.9,12.9,3.1,51.32,0,0,,0,0,14.4,8.7,279,1013.3,43.7,10.8,0,0,0,10,Partially cloudy,partly-cloudy-night,"76675399999,76632099999"
"Sierra México, Tlalpexco, 07188 Gustavo A Madero, CDMX, México",2024-01-11T22:00:00,17,17,3.3,39.94,0,0,,0,0,15.1,12.5,111,1022.5,98,15.8,0,0,0,10,Overcast,cloudy,"76726099999,76632099999,76679399999"
"Sierra México, Tlalpexco, 07188 Gustavo A Madero, CDMX, México",2024-01-11T23:00:00,15.5,15.5,5.4,51.17,0,0,,0,0,15.1,9,3,1016.1,75.8,13.6,0,0,0,10,Partially cloudy,partly-cloudy-night,"76726099999,76675399999,76632099999,76679399999,76680099999,76675099999"
"Sierra México, Tlalpexco, 07188 Gustavo A Madero, CDMX, México",2024-01-12T00:00:00,14.2,14.2,9.4,72.7,0,0,,0,0,15.8,3.6,252,1005.6,65.8,10.1,0,0,0,10,Partially cloudy,partly-cloudy-night,"76726099999,76632099999,76680099999,76675099999"
"Sierra México, Tlalpexco, 07188 Gustavo A Madero, CDMX, México",2024-01-12T01:00:00,13,13,8.7,75.17,0,0,,0,0,16.2,3.3,159,1008.1,50,10.4,0,0,0,10,Partially cloudy,partly-cloudy-night,"76675399999,76632099999,76680099999,76675099999"
"Sierra México, Tlalpexco, 07188 Gustavo A Madero, CDMX, México",2024-01-12T02:00:00,12.8,12.8,8.9,77.37,0,0,,0,0,16.2,6.2,183,1008.2,50,10.4,0,0,0,10,Partially cloudy,partly-cloudy-night,"76675399999,76632099999,76680099999,76675099999"
"Sierra México, Tlalpexco, 07188 Gustavo A Madero, CDMX, México",2024-01-12T03:00:00,13.1,13.1,10.1,82.17,0,0,,0,0,15.8,3.6,92,1007.1,10,10,0,0,0,10,Clear,clear-night,"76680099999,76675099999"
"Sierra México, Tlalpexco, 07188 Gustavo A Madero, CDMX, México",2024-01-12T04:00:00,11.8,11.8,8.9,82.4,0,0,,0,0,15.5,6.3,230,1009.8,30,10.3,0,0,0,10,Partially cloudy,partly-cloudy-night,"76675399999,76680099999,76675099999"
"Sierra México, Tlalpexco, 07188 Gustavo A Madero, CDMX, México",2024-01-12T05:00:00,11.4,11.4,6.4,71.44,0,0,,0,0,14.8,3.3,237,1010.6,33.1,10.4,0,0,0,10,Partially cloudy,partly-cloudy-night,"76675399999,76632099999,76680099999,76675099999"
"Sierra México, Tlalpexco, 07188 Gustavo A Madero, CDMX, México",2024-01-12T06:00:00,12,12,9,82.09,0,0,,0,0,14,3.4,322,1010.8,18.5,9.8,0,0,0,10,Clear,clear-night,"76632099999,76680099999,76675099999"
"Sierra México, Tlalpexco, 07188 Gustavo A Madero, CDMX, México",2024-01-12T07:00:00,9.7,8.3,3.1,63.62,0,0,,0,0,14,10,57,1019.3,85,15.9,0,0,0,10,Partially cloudy,partly-cloudy-night,"76726099999,76632099999,76679399999,76680099999,76675099999"
"Sierra México, Tlalpexco, 07188 Gustavo A Madero, CDMX, México",2024-01-12T08:00:00,10.6,10.6,3.1,59.77,0,0,,0,0,14.8,4.7,104,1019.9,85,11.3,42.7,0.2,0,10,Partially cloudy,partly-cloudy-day,"76726099999,76632099999,76679399999,76680099999,76675099999"
"Sierra México, Tlalpexco, 07188 Gustavo A Madero, CDMX, México",2024-01-12T09:00:00,12.8,12.8,3.7,53.83,0,0,,0,0,0,3.4,91,1013.3,84.8,11.2,252.1,0.9,3,10,Partially cloudy,partly-cloudy-day,"76726099999,76675399999,76632099999,76679399999,76680099999,76675099999"
"Sierra México, Tlalpexco, 07188 Gustavo A Madero, CDMX, México",2024-01-12T10:00:00,16.8,16.8,3.1,39.74,0,0,,0,0,18.4,2.6,91,1021.1,77.9,11.6,483.1,1.7,5,10,Partially cloudy,partly-cloudy-day,"76726099999,76632099999,76679399999,76680099999,76675099999"
"Sierra México, Tlalpexco, 07188 Gustavo A Madero, CDMX, México",2024-01-12T11:00:00,18.8,18.8,3.2,35.49,0,0,,0,0,18,4.8,147,1020.8,50.1,11.6,672.6,2.4,7,10,Partially cloudy,partly-cloudy-day,"76726099999,76632099999,76679399999,76680099999,76675099999"
"Sierra México, Tlalpexco, 07188 Gustavo A Madero, CDMX, México",2024-01-12T12:00:00,22.2,22.2,5.5,33.67,0,0,,0,0,12.9,16.2,10,1011.8,41.5,5.3,799.5,2.9,8,10,Partially cloudy,partly-cloudy-day,"76726099999,76632099999,76680099999,76675099999"
"Sierra México, Tlalpexco, 07188 Gustavo A Madero, CDMX, México",2024-01-12T13:00:00,24.4,24.4,1.7,22.65,0,0,,0,0,14.8,9.6,52,1017.9,70.6,8.5,837.7,3,8,10,Partially cloudy,partly-cloudy-day,"76726099999,76632099999,76679399999,76680099999,76675099999"
"Sierra México, Tlalpexco, 07188 Gustavo A Madero, CDMX, México",2024-01-12T14:00:00,26.5,26.5,-1.2,16.24,0,0,,0,0,15.8,6.2,37,1016.1,71.1,8.5,817.7,2.9,8,10,Partially cloudy,partly-cloudy-day,"76726099999,76679399999,76680099999,76675099999"
"Sierra México, Tlalpexco, 07188 Gustavo A Madero, CDMX, México",2024-01-12T15:00:00,26.4,26.4,4.1,23.9,0,0,,0,0,16.2,7.3,296,1005.4,60.2,4.9,722,2.6,7,10,Partially cloudy,partly-cloudy-day,"76726099999,76680099999,76675099999"
"Sierra México, Tlalpexco, 07188 Gustavo A Madero, CDMX, México",2024-01-12T16:00:00,25,25,0.2,19.64,0,0,,0,0,37.1,18.3,120,1019.9,50,13.2,556.2,2,6,10,Partially cloudy,partly-cloudy-day,"76726099999,MMMX"
"Sierra México, Tlalpexco, 07188 Gustavo A Madero, CDMX, México",2024-01-12T17:00:00,24.5,24.5,4,26.54,0,0,,0,0,28.8,16.4,92,1013.7,43,9.9,359.2,1.3,4,10,Partially cloudy,partly-cloudy-day,"76726099999,76632099999,76680099999,76675099999,MMMX"
"Sierra México, Tlalpexco, 07188 Gustavo A Madero, CDMX, México",2024-01-12T18:00:00,21.8,21.8,4.4,32.08,0,0,,0,0,28.8,16.7,90,1004.5,43,10.3,127.3,0.5,1,10,Partially cloudy,partly-cloudy-day,"76675399999,76632099999,76680099999,MMMX,76675099999"
"Sierra México, Tlalpexco, 07188 Gustavo A Madero, CDMX, México",2024-01-12T19:00:00,14.7,14.7,4.9,51.81,0,0,,0,0,25.9,7.6,90,1019.8,46.9,10.1,2.2,0,0,10,Partially cloudy,partly-cloudy-night,"76632099999,MMTO"
"Sierra México, Tlalpexco, 07188 Gustavo A Madero, CDMX, México",2024-01-12T20:00:00,13.7,13.7,1.4,43.18,0,0,,0,0,17.6,3.6,340,1003.6,30,10,0,0,0,10,Partially cloudy,partly-cloudy-night,76675099999
"Sierra México, Tlalpexco, 07188 Gustavo A Madero, CDMX, México",2024-01-12T21:00:00,13.2,13.2,3.5,51.98,0,0,,0,0,11.2,4.7,45,1010,34.6,10.6,0,0,0,10,Partially cloudy,partly-cloudy-night,"76675399999,76632099999,76675099999"
"Sierra México, Tlalpexco, 07188 Gustavo A Madero, CDMX, México",2024-01-12T22:00:00,11.9,11.9,4,58.77,0,0,,0,0,10.8,3.7,300,1020.8,50,10.8,0,0,0,10,Partially cloudy,partly-cloudy-night,"76632099999,MMTO"
"Sierra México, Tlalpexco, 07188 Gustavo A Madero, CDMX, México",2024-01-12T23:00:00,16.6,16.6,4,43.06,0,0,,0,0,10.8,5,150,1022.8,0.4,18.3,0,0,0,10,Clear,clear-night,"76632099999,76679399999,76675099999"
"Sierra México, Tlalpexco, 07188 Gustavo A Madero, CDMX, México",2024-01-13T00:00:00,15.6,15.6,3.9,45.74,0,0,,0,0,11.5,5.2,253,1006.9,1.2,18.3,0,0,0,10,Clear,clear-night,"76632099999,76679399999,76675099999"
"Sierra México, Tlalpexco, 07188 Gustavo A Madero, CDMX, México",2024-01-13T01:00:00,8.1,8.1,0.1,56.9,0,0,,0,0,12.6,1.4,22,1023.2,44.2,12.3,0,0,0,10,Partially cloudy,partly-cloudy-night,"76675399999,MMSM,76675099999"
"Sierra México, Tlalpexco, 07188 Gustavo A Madero, CDMX, México",2024-01-13T02:00:00,5.7,5.7,0.6,69.72,0,0,,0,0,12.6,3.6,180,1009.4,10,10,0,0,0,10,Clear,clear-night,76675099999
"Sierra México, Tlalpexco, 07188 Gustavo A Madero, CDMX, México",2024-01-13T03:00:00,11.8,11.8,3.9,58.55,0,0,,0,0,13.7,0.1,140,1007.4,0,13.8,0,0,0,10,Clear,clear-night,"76679399999,76675099999"
"Sierra México, Tlalpexco, 07188 Gustavo A Madero, CDMX, México",2024-01-13T04:00:00,3.1,0.5,2.1,93.14,0,0,,0,0,14.8,9.4,120,1026.1,0,11,0,0,0,10,Clear,clear-night,76675399999
"Sierra México, Tlalpexco, 07188 Gustavo A Madero, CDMX, México",2024-01-13T05:00:00,4.9,4.9,-3.8,53.34,0,0,,0,0,15.1,3.6,290,1014.3,9.1,10,0,0,0,10,Clear,clear-night,76675099999
"Sierra México, Tlalpexco, 07188 Gustavo A Madero, CDMX, México",2024-01-13T06:00:00,10.7,10.7,5.2,69.13,0,0,,0,0,15.8,2.7,304,1008.8,49.5,13.1,0,0,0,10,Partially cloudy,partly-cloudy-night,"76632099999,76679399999,76680099999,76675099999"
"Sierra México, Tlalpexco, 07188 Gustavo A Madero, CDMX, México",2024-01-13T07:00:00,12.1,12.1,5.4,63.61,0,0,,0,0,16.9,6.6,352,1011.3,38.7,4.4,0,0,0,10,Partially cloudy,partly-cloudy-night,"76726099999,76632099999,76680099999,76675099999"
"Sierra México, Tlalpexco, 07188 Gustavo A Madero, CDMX, México",2024-01-13T08:00:00,10.9,10.9,3.6,60.56,0,0,,0,0,18.7,3.4,95,1019.5,52.9,11.3,42,0.2,0,10,Partially cloudy,partly-cloudy-day,"76726099999,76632099999,76679399999,76680099999,76675099999"
"Sierra México, Tlalpexco, 07188 Gustavo A Madero, CDMX, México",2024-01-13T09:00:00,14,14,4.1,51.08,0,0,,0,0,22,9.9,112,1013,88.5,11.3,242,0.9,2,10,Partially cloudy,partly-cloudy-day,"76675399999,76632099999,76679399999,76680099999,MMSM,76675099999"
"Sierra México, Tlalpexco, 07188 Gustavo A Madero, CDMX, México",2024-01-13T10:00:00,17.4,17.4,8.1,54.5,0,0,,0,0,22.7,3.5,172,1013.3,84.8,4.4,464,1.7,5,10,Partially cloudy,partly-cloudy-day,"76726099999,76632099999,76680099999,76675099999"
"Sierra México, Tlalpexco, 07188 Gustavo A Madero, CDMX, México",2024-01-13T11:00:00,21.1,21.1,3.4,31.13,0,0,,0,0,14.4,4.7,258,1020,87,11.4,617.1,2.2,6,10,Partially cloudy,partly-cloudy-day,"76726099999,76632099999,76680099999,76675099999,MMMX"
"Sierra México, Tlalpexco, 07188 Gustavo A Madero, CDMX, México",2024-01-13T12:00:00,22.4,22.4,3.4,28.86,0,0,,0,0,14.4,6,80,1008.8,87,12.8,757.7,2.7,8,10,Partially cloudy,partly-cloudy-day,"76726099999,76632099999,76680099999,76675099999,MMMX"
"Sierra México, Tlalpexco, 07188 Gustavo A Madero, CDMX, México",2024-01-13T13:00:00,23.5,23.5,4,28.13,0,0,,0,0,32.4,8.3,359,1017.6,89.1,12.6,700,2.5,7,10,Partially cloudy,partly-cloudy-day,"76632099999,76679399999,76680099999,76675099999"
"Sierra México, Tlalpexco, 07188 Gustavo A Madero, CDMX, México",2024-01-13T14:00:00,23.6,23.6,4.1,28.08,0,0,,0,0,21.6,8.6,293,1016.1,89.3,12.6,683,2.5,7,10,Partially cloudy,partly-cloudy-day,"76679399999,76680099999,76675099999"
"Sierra México, Tlalpexco, 07188 Gustavo A Madero, CDMX, México",2024-01-13T15:00:00,22.9,22.9,10.8,46.54,0,0,,0,0,36,4.8,31,1005.9,88.9,7.2,590,2.1,6,10,Partially cloudy,partly-cloudy-day,"76632099999,76680099999,76675099999"
"Sierra México, Tlalpexco, 07188 Gustavo A Madero, CDMX, México",2024-01-13T16:00:00,23.5,23.5,5.7,31.57,0,0,,0,0,36,11.5,181,1015.2,88.4,13.3,424.5,1.5,4,10,Partially cloudy,partly-cloudy-day,"76632099999,76680099999,76675099999,MMMX"
"Sierra México, Tlalpexco, 07188 Gustavo A Madero, CDMX, México",2024-01-13T17:00:00,22.8,22.8,3,27.29,0,0,,0,0,25.2,23.5,268,1021.2,88.8,16.3,247.4,0.9,2,10,Partially cloudy,partly-cloudy-day,"76679399999,76675099999"
"Sierra México, Tlalpexco, 07188 Gustavo A Madero, CDMX, México",2024-01-13T18:00:00,21.7,21.7,5.4,34.67,0,0,,0,0,28.8,10.7,279,1006.8,88.8,13.3,106.8,0.4,1,10,Partially cloudy,partly-cloudy-day,"76632099999,76679399999,76680099999,76675099999"
"Sierra México, Tlalpexco, 07188 Gustavo A Madero, CDMX, México",2024-01-13T19:00:00,19.2,19.2,10.5,57.07,0,0,,0,0,32.4,14.4,277,1005.7,78.7,10,2.3,0,0,10,Partially cloudy,partly-cloudy-night,"76680099999,76675099999"
"Sierra México, Tlalpexco, 07188 Gustavo A Madero, CDMX, México",2024-01-13T20:00:00,18.8,18.8,7.8,48.79,0,0,,0,0,25.2,10.4,126,1017.1,86.6,14.4,0,0,0,10,Partially cloudy,partly-cloudy-night,"76679399999,76680099999,76675099999"
"Sierra México, Tlalpexco, 07188 Gustavo A Madero, CDMX, México",2024-01-13T21:00:00,18,18,7.3,49.72,0,0,,0,0,10.4,9.3,104,1008.6,77.2,14.4,0,0,0,10,Partially cloudy,partly-cloudy-night,"76679399999,76680099999,76675099999"
"Sierra México, Tlalpexco, 07188 Gustavo A Madero, CDMX, México",2024-01-13T22:00:00,17.7,17.7,12.6,72.05,0,0,,0,0,10.8,3.6,291,1007,60,11.9,0,0,0,10,Partially cloudy,partly-cloudy-night,"76680099999,76675099999"
"Sierra México, Tlalpexco, 07188 Gustavo A Madero, CDMX, México",2024-01-13T23:00:00,7.4,7.4,1.4,65.7,0,0,,0,0,10.8,0,163.7,1009.7,2,10,0,0,0,10,Clear,clear-night,76675099999
"Sierra México, Tlalpexco, 07188 Gustavo A Madero, CDMX, México",2024-01-14T00:00:00,15.7,15.7,7.5,58.35,0,0,,0,0,10.8,1.3,250,1008,35.2,13.7,0,0,0,10,Partially cloudy,partly-cloudy-night,"76679399999,76680099999,76675099999"
"Sierra México, Tlalpexco, 07188 Gustavo A Madero, CDMX, México",2024-01-14T01:00:00,14.8,14.8,7.4,61.05,0,0,,0,0,10.4,1.3,270,1018.7,90,13.7,0,0,0,10,Partially cloudy,partly-cloudy-night,"76679399999,76680099999,76675099999"
"Sierra México, Tlalpexco, 07188 Gustavo A Madero, CDMX, México",2024-01-14T02:00:00,14.4,14.4,7.7,64.15,0,0,,0,0,10.4,1.3,270,1017.9,59.1,13.7,0,0,0,10,Partially cloudy,partly-cloudy-night,"76679399999,76680099999,76675099999"
"Sierra México, Tlalpexco, 07188 Gustavo A Madero, CDMX, México",2024-01-14T03:00:00,12,12,6,66.64,0,0,,0,0,11.5,6,148,1009.1,59.5,13.6,0,0,0,10,Partially cloudy,partly-cloudy-night,"76679399999,76680099999,76675099999,MMTO"
"Sierra México, Tlalpexco, 07188 Gustavo A Madero, CDMX, México",2024-01-14T04:00:00,12.2,12.2,9.6,84.42,0,0,,0,0,12.6,3.2,200,1010.2,17.9,10.1,0,0,0,10,Clear,clear-night,"76675399999,76680099999"
"Sierra México, Tlalpexco, 07188 Gustavo A Madero, CDMX, México",2024-01-14T05:00:00,12.1,12.1,6.9,70.73,0,0,,0,0,12.2,1.4,290,1018.5,60.1,13.7,0,0,0,10,Partially cloudy,partly-cloudy-night,"76679399999,76680099999,76675099999"
"Sierra México, Tlalpexco, 07188 Gustavo A Madero, CDMX, México",2024-01-14T06:00:00,10.2,10.2,8.4,88.18,0,0,,0,0,3.6,3.3,24,1011.4,19.9,10.6,0,0,0,10,Clear,clear-night,"76675399999,76632099999,76680099999,76675099999"
"Sierra México, Tlalpexco, 07188 Gustavo A Madero, CDMX, México",2024-01-14T07:00:00,10.3,10.3,6.1,74.97,0,0,,0,0,13.3,7.2,27,1019.8,46,15.8,0,0,0,10,Partially cloudy,partly-cloudy-night,"76632099999,76679399999,76680099999,76675099999"
"Sierra México, Tlalpexco, 07188 Gustavo A Madero, CDMX, México",2024-01-14T08:00:00,11,11,9.1,87.74,0,0,,0,0,14,3.4,182,1013.5,41.2,10.9,40.6,0.1,0,10,Partially cloudy,partly-cloudy-day,"76632099999,76680099999,76675099999"
"Sierra México, Tlalpexco, 07188 Gustavo A Madero, CDMX, México",2024-01-14T09:00:00,12.2,12.2,6.4,67.78,0,0,,0,0,3.6,3.8,144,1014.2,79.8,9.3,224.6,0.8,2,10,Partially cloudy,partly-cloudy-day,"76675399999,76632099999,76680099999,76675099999"
"Sierra México, Tlalpexco, 07188 Gustavo A Madero, CDMX, México",2024-01-14T10:00:00,16.1,16.1,9.1,63.3,0,0,,0,0,14.8,3.6,99,1014.3,80,7.3,374.1,1.3,4,10,Partially cloudy,partly-cloudy-day,"76632099999,76680099999,76675099999"
"Sierra México, Tlalpexco, 07188 Gustavo A Madero, CDMX, México",2024-01-14T11:00:00,18.5,18.5,2.5,34.43,0,0,,0,0,13.3,4.1,12,1025.2,83.4,8.5,470.9,1.7,5,10,Partially cloudy,partly-cloudy-day,"76675399999,76632099999,76680099999,MMSM,76675099999"
"Sierra México, Tlalpexco, 07188 Gustavo A Madero, CDMX, México",2024-01-14T12:00:00,20.7,20.7,5.4,36.61,0,0,,0,0,7.2,7.2,38,1010.6,89.8,11.8,595.2,2.1,6,10,Partially cloudy,partly-cloudy-day,"76632099999,76679399999,76680099999,76675099999"
"Sierra México, Tlalpexco, 07188 Gustavo A Madero, CDMX, México",2024-01-14T13:00:00,22.7,22.7,10.2,45.1,0,0,,0,0,17.3,7.1,157,1011.1,89,5.8,650.8,2.3,7,10,Partially cloudy,partly-cloudy-day,"76726099999,76680099999,76675099999"
"Sierra México, Tlalpexco, 07188 Gustavo A Madero, CDMX, México",2024-01-14T14:00:00,23,23,8.7,40.17,0,0,,0,0,19.1,3.7,48,1010.6,86.4,6.4,692.9,2.5,7,10,Partially cloudy,partly-cloudy-day,"76726099999,76632099999,76680099999,76675099999,MMTO"
"Sierra México, Tlalpexco, 07188 Gustavo A Madero, CDMX, México",2024-01-14T15:00:00,24.2,24.2,4.8,28.6,0,0,,0,0,18,7.1,166,1008.7,71.5,17.8,669.3,2.4,7,10,Partially cloudy,partly-cloudy-day,"76726099999,76632099999,76675099999"
"Sierra México, Tlalpexco, 07188 Gustavo A Madero, CDMX, México",2024-01-14T16:00:00,23.7,23.7,8.9,38.89,0,0,,0,0,18,6.4,122,1008.1,88.3,6.5,518.5,1.9,5,10,Partially cloudy,partly-cloudy-day,"76726099999,76675399999,76680099999,76675099999"
"Sierra México, Tlalpexco, 07188 Gustavo A Madero, CDMX, México",2024-01-14T17:00:00,22.6,22.6,2,25.66,0,0,,0,0,20.9,13.2,116,1015.3,88.1,11.6,359.5,1.3,4,10,Partially cloudy,partly-cloudy-day,"76726099999,76675399999,76632099999,76680099999,76675099999,MMMX"
"Sierra México, Tlalpexco, 07188 Gustavo A Madero, CDMX, México",2024-01-14T18:00:00,21.7,21.7,2.3,27.81,0,0,,0,0,19.8,10.4,59,1006,83.6,13.3,132.8,0.5,1,10,Partially cloudy,partly-cloudy-day,"76726099999,76675399999,76632099999,76679399999,76680099999,76675099999"
"Sierra México, Tlalpexco, 07188 Gustavo A Madero, CDMX, México",2024-01-14T19:00:00,19.9,19.9,3,32.56,0,0,,0,0,17.6,17.9,194,1015.7,77.9,12.5,2.9,0,0,10,Partially cloudy,partly-cloudy-night,"76680099999,76675099999,MMMX"
"Sierra México, Tlalpexco, 07188 Gustavo A Madero, CDMX, México",2024-01-14T20:00:00,18.7,18.7,2.8,34.59,0,0,,0,0,14.8,9.6,57,1016.9,75.7,13.2,0,0,0,10,Partially cloudy,partly-cloudy-night,"76675399999,76680099999,76675099999,MMMX"
"Sierra México, Tlalpexco, 07188 Gustavo A Madero, CDMX, México",2024-01-14T21:00:00,18.1,18.1,10,59.3,0,0,,0,0,15.8,7,182,1005.3,56.8,11.9,0,0,0,10,Partially cloudy,partly-cloudy-night,"76680099999,76675099999"
"Sierra México, Tlalpexco, 07188 Gustavo A Madero, CDMX, México",2024-01-14T22:00:00,16.2,16.2,10.4,68.62,0,0,,0,0,16.6,3.3,117,1008,45.7,11.8,0,0,0,10,Partially cloudy,partly-cloudy-night,"76680099999,76675099999,MMTO"
"Sierra México, Tlalpexco, 07188 Gustavo A Madero, CDMX, México",2024-01-14T23:00:00,7.6,7.6,2.2,68.73,0,0,,0,0,16.6,4.7,300,1020.4,65.8,10.6,0,0,0,10,Partially cloudy,partly-cloudy-night,"76675099999,MMTO"
"Sierra México, Tlalpexco, 07188 Gustavo A Madero, CDMX, México",2024-01-15T00:00:00,6.8,6.8,2.2,72.61,0,0,,0,0,15.1,1.4,30,1009.3,59.2,10.6,0,0,0,10,Partially cloudy,partly-cloudy-night,"76675399999,76675099999"
"Sierra México, Tlalpexco, 07188 Gustavo A Madero, CDMX, México",2024-01-15T01:00:00,5.6,5.6,1.9,77.34,0,0,,0,0,13.3,0,162.7,1021.6,66.9,10,0,0,0,10,Partially cloudy,partly-cloudy-night,"76675399999,76675099999"
"Sierra México, Tlalpexco, 07188 Gustavo A Madero, CDMX, México",2024-01-15T02:00:00,3.9,3.9,0,75.4,0,0,,0,0,14,0,0,1022.2,50,10,0,0,0,10,Partially cloudy,partly-cloudy-night,"76675099999,MMTO"
"Sierra México, Tlalpexco, 07188 Gustavo A Madero, CDMX, México",2024-01-15T03:00:00,2.6,2.6,0.4,85.04,0,0,,0,0,14,1.4,299,1012.1,50,10,0,0,0,10,Partially cloudy,partly-cloudy-night,"76675099999,MMTO"
"Sierra México, Tlalpexco, 07188 Gustavo A Madero, CDMX, México",2024-01-15T04:00:00,2.4,2.4,-1.3,76.55,0,0,,0,0,14,3.6,230,1015.8,2.2,10,0,0,0,10,Clear,clear-night,76675099999
"Sierra México, Tlalpexco, 07188 Gustavo A Madero, CDMX, México",2024-01-15T05:00:00,1.7,1.7,-1.1,81.66,0,0,,0,0,14,3.6,160,1017.6,5.9,10,0,0,0,10,Clear,clear-night,76675099999
"Sierra México, Tlalpexco, 07188 Gustavo A Madero, CDMX, México",2024-01-15T06:00:00,9.7,9.1,5.4,74.53,0,0,,0,0,3.6,6.1,246,1012,50,6,0,0,0,10,Partially cloudy,partly-cloudy-night,"76632099999,76680099999,76675099999,MMTO"
"Sierra México, Tlalpexco, 07188 Gustavo A Madero, CDMX, México",2024-01-15T07:00:00,11.1,11.1,3,57.51,0,0,,0,0,14,4.3,213,1020.2,4.6,13.1,0,0,0,10,Clear,clear-night,"76726099999,76675399999,76632099999,76679399999,76680099999,76675099999"
"Sierra México, Tlalpexco, 07188 Gustavo A Madero, CDMX, México",2024-01-15T08:00:00,10.3,10.3,5.3,71.37,0,0,,0,0,13.7,3,27,1015.5,10.8,4.5,42.4,0.2,0,10,Clear,clear-day,"76726099999,76675399999,76632099999,76680099999,76675099999"
"Sierra México, Tlalpexco, 07188 Gustavo A Madero, CDMX, México",2024-01-15T09:00:00,13.6,13.6,4.2,53.07,0,0,,0,0,7.2,0.3,172,1013.7,1.3,15.7,252.1,0.9,3,10,Clear,clear-day,"76726099999,76632099999,76679399999,76680099999,76675099999,MMTO"
"Sierra México, Tlalpexco, 07188 Gustavo A Madero, CDMX, México",2024-01-15T10:00:00,16.9,16.9,7.9,55.35,0,0,,0,0,16.2,6.7,301,1016,30,4.4,482.9,1.7,5,10,Partially cloudy,partly-cloudy-day,"76726099999,76632099999,76680099999,76675099999"
"Sierra México, Tlalpexco, 07188 Gustavo A Madero, CDMX, México",2024-01-15T11:00:00,19.3,19.3,3.6,35.41,0,0,,0,0,17.3,5.8,43,1022.5,0,11.8,673.4,2.4,7,10,Clear,clear-day,"76726099999,76632099999,76679399999,76680099999,MMSM,76675099999"
"Sierra México, Tlalpexco, 07188 Gustavo A Madero, CDMX, México",2024-01-15T12:00:00,22.1,22.1,2.5,27.49,0,0,,0,0,10.8,6.2,92,1010.8,0,9.4,803.5,2.9,8,10,Clear,clear-day,"76726099999,76632099999,76679399999,76680099999,76675099999,MMTO"
"Sierra México, Tlalpexco, 07188 Gustavo A Madero, CDMX, México",2024-01-15T13:00:00,24,24,-0.5,19.78,0,0,,0,0,20.2,6.1,53,1019.5,0,9.6,864.3,3.1,9,10,Clear,clear-day,"76726099999,76632099999,76679399999,76680099999,76675099999,MMTO"
"Sierra México, Tlalpexco, 07188 Gustavo A Madero, CDMX, México",2024-01-15T14:00:00,25.4,25.4,4.8,26.63,0,0,,0,0,22.3,13.8,352,1008.8,10,4.2,844.3,3,8,10,Clear,clear-day,"76726099999,76632099999,76680099999,76675099999"
"Sierra México, Tlalpexco, 07188 Gustavo A Madero, CDMX, México",2024-01-15T15:00:00,25.8,25.8,2.1,21.51,0,0,,0,0,22.7,7.9,1,1006.3,9.1,4.2,749.3,2.7,7,10,Clear,clear-day,"76675399999,76680099999,76675099999"
"Sierra México, Tlalpexco, 07188 Gustavo A Madero, CDMX, México",2024-01-15T16:00:00,27.1,26.3,5.3,24.83,0,0,,0,0,21.2,7.4,321,1005.1,10,6.8,586.9,2.1,6,10,Clear,clear-day,"76726099999,76632099999,76680099999"
"Sierra México, Tlalpexco, 07188 Gustavo A Madero, CDMX, México",2024-01-15T17:00:00,28.2,27.3,9.9,31.89,0,0,,0,0,18.4,7.2,220,1004.8,0,20,375.1,1.4,4,10,Clear,clear-day,76726099999
"Sierra México, Tlalpexco, 07188 Gustavo A Madero, CDMX, México",2024-01-15T18:00:00,24.9,24.9,3.9,25.65,0,0,,0,0,14,3.9,346,1003.6,0,9.4,138,0.5,1,10,Clear,clear-day,"76726099999,76632099999,76680099999,76675099999"
"Sierra México, Tlalpexco, 07188 Gustavo A Madero, CDMX, México",2024-01-15T19:00:00,22.7,22.7,6.6,35.31,0,0,,0,0,11.2,3.6,316,1003.5,0,9.1,3.3,0,0,10,Clear,clear-night,"76680099999,76675099999"
"Sierra México, Tlalpexco, 07188 Gustavo A Madero, CDMX, México",2024-01-15T20:00:00,20.2,20.2,5.4,37.89,0,0,,0,0,12.2,9.6,116,1016.1,0,13.7,0,0,0,10,Clear,clear-night,"76680099999,76675099999,MMMX"
"Sierra México, Tlalpexco, 07188 Gustavo A Madero, CDMX, México",2024-01-15T21:00:00,18.1,18.1,7.2,48.77,0,0,,0,0,10.4,3.4,101,1005.2,0,9.8,0,0,0,10,Clear,clear-night,"76675399999,76632099999,76680099999,76675099999"
