name,datetime,temp,feelslike,dew,humidity,precip,precipprob,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,conditions,icon,stations
"Sierra México, Tlalpexco, 07188 Gustavo A Madero, CDMX, México",2024-10-26T13:00:00,18.9,18.9,7.9,48.82,0,0,,0,0,19.1,1.6,154,1025.1,50,7.1,666.2,2.4,7,10,Partially cloudy,partly-cloudy-day,"76632099999,76679399999,76680099999"
"Sierra México, Tlalpexco, 07188 Gustavo A Madero, CDMX, México",2024-10-26T14:00:00,20.8,20.8,8.1,43.77,0,0,,0,0,25.9,4.9,133,1016.2,50,7.8,586.5,2.1,6,10,Partially cloudy,partly-cloudy-day,"76632099999,76680099999,MMMX"
"Sierra México, Tlalpexco, 07188 Gustavo A Madero, CDMX, México",2024-10-26T15:00:00,20.9,20.9,10.1,50.02,0.1,100,rain,0,0,31.3,16.2,0.2,1019,79.4,24.1,435.5,1.6,4,10,"Rain, Partially cloudy",rain,remote
"Sierra México, Tlalpexco, 07188 Gustavo A Madero, CDMX, México",2024-10-26T16:00:00,21.7,21.7,8.5,42.62,0,0,,0,0,32,8.6,338,1021.9,53.7,7.7,270.5,1,3,10,Partially cloudy,partly-cloudy-day,"76679399999,76680099999"
"Sierra México, Tlalpexco, 07188 Gustavo A Madero, CDMX, México",2024-10-26T17:00:00,20.7,20.7,8.6,45.83,0,0,,0,0,29.5,9.9,352,1021.9,60.7,8.1,157.1,0.6,2,3,Partially cloudy,partly-cloudy-day,"76632099999,76679399999,76680099999"
"Sierra México, Tlalpexco, 07188 Gustavo A Madero, CDMX, México",2024-10-26T18:00:00,18.7,18.7,9.1,53.66,0,0,,0,0,25.6,17.9,334,1013.3,60.7,8.1,55.5,0.2,1,3,Partially cloudy,partly-cloudy-day,"76632099999,76679399999,76680099999"
"Sierra México, Tlalpexco, 07188 Gustavo A Madero, CDMX, México",2024-10-26T19:00:00,16.1,16.1,8.7,61.37,0,0,,0,0,20.5,22.2,358,1023.5,84,9.3,0,0,0,10,Partially cloudy,partly-cloudy-night,"76726099999,76679399999,76680099999,76675099999"
"Sierra México, Tlalpexco, 07188 Gustavo A Madero, CDMX, México",2024-10-26T20:00:00,15,15,10,72.07,0,0,,0,0,19.8,13.7,296,1015.6,75.7,6.6,0,0,0,10,Partially cloudy,partly-cloudy-night,"76726099999,76680099999,76675099999"
"Sierra México, Tlalpexco, 07188 Gustavo A Madero, CDMX, México",2024-10-26T21:00:00,14,14,10,77.04,0,0,,0,0,17.6,13.4,320,1016.6,78.8,8.4,0,0,0,10,Partially cloudy,partly-cloudy-night,"76726099999,76680099999,76675099999"
"Sierra México, Tlalpexco, 07188 Gustavo A Madero, CDMX, México",2024-10-26T22:00:00,13.7,13.7,10.3,79.93,0,0,,0,0,13,13.7,296,1017,61.2,8.4,0,0,0,10,Partially cloudy,partly-cloudy-night,"76726099999,76680099999,76675099999"
"Sierra México, Tlalpexco, 07188 Gustavo A Madero, CDMX, México",2024-10-26T23:00:00,13.8,13.8,8.8,71.9,0,0,,0,0,11.5,7.5,329,1026.8,92.8,10.5,0,0,0,10,Overcast,cloudy,"76726099999,76679399999,76680099999,76675099999"
"Sierra México, Tlalpexco, 07188 Gustavo A Madero, CDMX, México",2024-10-27T00:00:00,14.1,14.1,9.1,72.22,0,0,,0,0,11.9,7,332,1014.4,98.7,6.6,0,0,0,10,Overcast,cloudy,"76726099999,76680099999,76675099999"
"Sierra México, Tlalpexco, 07188 Gustavo A Madero, CDMX, México",2024-10-27T01:00:00,13.4,13.4,9.5,77.14,0,0,,0,0,13,7.2,336,1017.4,96.8,6.1,0,0,0,10,Overcast,cloudy,"76680099999,76675099999"
"Sierra México, Tlalpexco, 07188 Gustavo A Madero, CDMX, México",2024-10-27T02:00:00,13.1,13.1,9.3,78.07,0,0,,0,0,11.9,7,336,1017.3,96.2,6.1,0,0,0,10,Overcast,cloudy,"76680099999,76675099999"
"Sierra México, Tlalpexco, 07188 Gustavo A Madero, CDMX, México",2024-10-27T03:00:00,12.7,12.7,9.1,78.68,0,0,,0,0,11.9,7,320,1017.4,96.2,4.3,0,0,0,10,Overcast,cloudy,"76680099999,76675099999"
"Sierra México, Tlalpexco, 07188 Gustavo A Madero, CDMX, México",2024-10-27T04:00:00,8.4,8.4,6.6,88.44,0,0,,0,0,12.6,0,341.3,1018.5,60,8,0,0,0,10,Partially cloudy,partly-cloudy-night,76675099999
"Sierra México, Tlalpexco, 07188 Gustavo A Madero, CDMX, México",2024-10-27T05:00:00,12.7,12.7,9.6,81.16,0,0,,0,0,13,3.6,325,1018.7,97.4,4.3,0,0,0,10,Overcast,cloudy,"76680099999,76675099999"
"Sierra México, Tlalpexco, 07188 Gustavo A Madero, CDMX, México",2024-10-27T06:00:00,12.8,12.8,8.5,75.15,0.2,100,rain,0,0,11.9,9.8,6,1018.3,98.5,8.5,0,0,0,10,"Rain, Overcast",rain,"76680099999,76675099999,MMMX"
"Sierra México, Tlalpexco, 07188 Gustavo A Madero, CDMX, México",2024-10-27T07:00:00,12.5,12.5,8.7,77.62,0,0,,0,0,11.9,6.8,1,1027.2,98.2,7.8,2.6,0,0,10,Overcast,cloudy,"76726099999,76632099999,76679399999,76680099999,MMSM,76675099999"
"Sierra México, Tlalpexco, 07188 Gustavo A Madero, CDMX, México",2024-10-27T08:00:00,12.6,12.6,8.6,76.76,0,0,,0,0,14,7.3,345,1020.5,94.3,7.8,53.7,0.2,1,10,Overcast,cloudy,"76726099999,76632099999,76680099999,76675099999,MMMX,MMTO"
"Sierra México, Tlalpexco, 07188 Gustavo A Madero, CDMX, México",2024-10-27T09:00:00,14,14,8,67.14,0,0,,0,0,18.7,14.8,20,1020.6,100,11,243.5,0.9,2,10,Overcast,cloudy,MMMX
"Sierra México, Tlalpexco, 07188 Gustavo A Madero, CDMX, México",2024-10-27T10:00:00,15,15,8,62.93,0,0,,0,0,21.2,5.4,10,1025,88,11,422.3,1.5,4,10,Partially cloudy,partly-cloudy-day,MMMX
"Sierra México, Tlalpexco, 07188 Gustavo A Madero, CDMX, México",2024-10-27T11:00:00,16.1,16.1,8.1,59.05,0,0,,0,0,21.6,5.4,50,1032.5,90,11,529.8,1.9,5,10,Partially cloudy,partly-cloudy-day,76679399999
"Sierra México, Tlalpexco, 07188 Gustavo A Madero, CDMX, México",2024-10-27T12:00:00,17.3,17.3,9.2,58.94,0,0,,0,0,22.7,10.8,13.9,1022,77.2,24.1,514,1.9,5,10,Partially cloudy,partly-cloudy-day,remote
"Sierra México, Tlalpexco, 07188 Gustavo A Madero, CDMX, México",2024-10-27T13:00:00,18.1,18.1,8.1,52.03,0,0,,0,0,24.5,9.4,330,1030.1,90,10,534.1,1.9,5,10,Partially cloudy,partly-cloudy-day,76679399999
"Sierra México, Tlalpexco, 07188 Gustavo A Madero, CDMX, México",2024-10-27T14:00:00,18.8,18.8,9.1,53.28,0,0,,0,0,23.4,10.8,10.7,1019,54.7,24.1,567.9,2,6,10,Partially cloudy,partly-cloudy-day,remote
"Sierra México, Tlalpexco, 07188 Gustavo A Madero, CDMX, México",2024-10-27T15:00:00,20,20,8,46.1,0,0,,0,0,23.4,7,307,1013,89.9,11,474.2,1.7,5,10,Partially cloudy,partly-cloudy-day,"76679399999,MMTO"
"Sierra México, Tlalpexco, 07188 Gustavo A Madero, CDMX, México",2024-10-27T16:00:00,18.9,18.9,8.9,52.26,0,0,,0,0,18,25.3,326,1027.1,89.9,13,387,1.4,4,10,Partially cloudy,partly-cloudy-day,"76679399999,MMTO"
"Sierra México, Tlalpexco, 07188 Gustavo A Madero, CDMX, México",2024-10-27T17:00:00,19,19,9,52.27,0,0,,0,0,14,25.9,340,1018,50,13,261,0.9,3,10,Partially cloudy,partly-cloudy-day,MMMX
"Sierra México, Tlalpexco, 07188 Gustavo A Madero, CDMX, México",2024-10-27T18:00:00,15,15,8,62.93,0,0,,0,0,16.2,11.2,70,1010,25,11,81,0.3,1,10,Partially cloudy,partly-cloudy-day,MMTO
"Sierra México, Tlalpexco, 07188 Gustavo A Madero, CDMX, México",2024-10-27T19:00:00,14,14,9,71.84,0,0,,0,0,15.5,24.1,40,1020,88,13,0,0,0,10,Partially cloudy,partly-cloudy-night,MMSM
"Sierra México, Tlalpexco, 07188 Gustavo A Madero, CDMX, México",2024-10-27T20:00:00,12.9,12.9,8.5,74.61,0,0,,0,0,13.3,9.7,347.1,1022,73.8,24.1,0,0,0,3,Partially cloudy,partly-cloudy-night,remote
"Sierra México, Tlalpexco, 07188 Gustavo A Madero, CDMX, México",2024-10-27T21:00:00,12.4,12.4,8.6,77.62,0,0,,0,0,9.4,7.2,331.5,1022,65,24.1,0,0,0,10,Partially cloudy,partly-cloudy-night,remote
"Sierra México, Tlalpexco, 07188 Gustavo A Madero, CDMX, México",2024-10-27T22:00:00,15.1,15.1,8.1,62.96,0,0,,0,0,6.5,11.2,300,1030.1,50,13,0,0,0,10,Partially cloudy,partly-cloudy-night,76679399999
"Sierra México, Tlalpexco, 07188 Gustavo A Madero, CDMX, México",2024-10-27T23:00:00,12.3,12.3,8.9,79.73,0,0,,0,0,8.6,6.5,342.5,1022,13.6,24.1,0,0,0,3,Clear,clear-night,remote
"Sierra México, Tlalpexco, 07188 Gustavo A Madero, CDMX, México",2024-10-28T00:00:00,13,13,8,71.65,0,0,,0,0,8.3,5.4,300,1017,88,11,0,0,0,3,Partially cloudy,partly-cloudy-night,MMMX
"Sierra México, Tlalpexco, 07188 Gustavo A Madero, CDMX, México",2024-10-28T01:00:00,11.1,11.1,8.9,86.31,0,0,,0,0,6.8,6.1,337.9,1022,64.7,24.1,0,0,0,10,Partially cloudy,partly-cloudy-night,remote
"Sierra México, Tlalpexco, 07188 Gustavo A Madero, CDMX, México",2024-10-28T02:00:00,11.3,11.3,8.3,81.78,0,0,,0,0,5.8,5,351.8,1021,78.5,24.1,0,0,0,10,Partially cloudy,partly-cloudy-night,remote
"Sierra México, Tlalpexco, 07188 Gustavo A Madero, CDMX, México",2024-10-28T03:00:00,12.2,12.2,8,75.61,0,0,,0,0,5,0,0,1014.3,81.8,9,0,0,0,10,Partially cloudy,partly-cloudy-night,"76679399999,MMSM"
"Sierra México, Tlalpexco, 07188 Gustavo A Madero, CDMX, México",2024-10-28T04:00:00,11.2,11.2,7.6,78.5,0,0,,0,0,5.4,4.3,5.2,1021,79.3,24.1,0,0,0,10,Partially cloudy,partly-cloudy-night,remote
"Sierra México, Tlalpexco, 07188 Gustavo A Madero, CDMX, México",2024-10-28T05:00:00,11.1,11.1,7.6,79.02,0,0,,0,0,5,5,9.7,1021,77,3.7,0,0,0,10,Partially cloudy,partly-cloudy-night,remote
"Sierra México, Tlalpexco, 07188 Gustavo A Madero, CDMX, México",2024-10-28T06:00:00,11.1,11.1,7.3,77.42,0,0,,0,0,5,4.7,26.1,1022,81.2,1,0,0,0,10,Partially cloudy,partly-cloudy-night,remote
"Sierra México, Tlalpexco, 07188 Gustavo A Madero, CDMX, México",2024-10-28T07:00:00,11.2,11.2,9.2,87.54,0,0,,0,0,5.4,0.3,318,1019.3,87.5,3.2,3,0,0,10,Partially cloudy,partly-cloudy-day,"76726099999,76675399999,76632099999,76680099999,76675099999"
"Sierra México, Tlalpexco, 07188 Gustavo A Madero, CDMX, México",2024-10-28T08:00:00,12.5,12.5,9.9,84.5,0,0,,0,0,6.5,3.3,292,1018.9,87.6,3.3,67,0.2,1,10,Partially cloudy,partly-cloudy-day,"76726099999,76632099999,76680099999,76675099999"
"Sierra México, Tlalpexco, 07188 Gustavo A Madero, CDMX, México",2024-10-28T09:00:00,13.3,13.3,10,80.4,0,0,,0,0,7.2,6.4,330,1019.6,96.4,3.4,189,0.7,2,10,Overcast,cloudy,"76726099999,76632099999,76680099999,76675099999,MMTO"
"Sierra México, Tlalpexco, 07188 Gustavo A Madero, CDMX, México",2024-10-28T10:00:00,14.4,14.4,10.1,75.32,0,0,,0,0,3.6,6.8,4,1019.8,88.4,3.5,423,1.5,4,10,Partially cloudy,partly-cloudy-day,"76726099999,76632099999,76680099999,76675099999,MMTO"
"Sierra México, Tlalpexco, 07188 Gustavo A Madero, CDMX, México",2024-10-28T11:00:00,16.9,16.9,8.7,58.41,0,0,,0,0,4.7,7.3,35,1018.5,71.5,6.2,744,2.7,7,10,Partially cloudy,partly-cloudy-day,"76726099999,76632099999,76680099999,76675099999,MMMX,MMTO"
"Sierra México, Tlalpexco, 07188 Gustavo A Madero, CDMX, México",2024-10-28T12:00:00,18.5,18.5,9.8,56.73,0,0,,0,0,5,7.2,289,1016.8,32,3.5,883,3.2,9,10,Partially cloudy,partly-cloudy-day,"76726099999,76632099999,76680099999,76675099999"
"Sierra México, Tlalpexco, 07188 Gustavo A Madero, CDMX, México",2024-10-28T13:00:00,19.6,19.6,9.5,52.04,0,0,,0,0,6.8,10.4,282,1015,32.6,3.6,910,3.3,9,10,Partially cloudy,partly-cloudy-day,"76726099999,76632099999,76680099999,76675099999"
"Sierra México, Tlalpexco, 07188 Gustavo A Madero, CDMX, México",2024-10-28T14:00:00,20.1,20.1,8.6,47.64,0,0,,0,0,8.3,7.6,308,1013,60.8,3.5,860,3.1,9,10,Partially cloudy,partly-cloudy-day,"76726099999,76632099999,76680099999,76675099999"
"Sierra México, Tlalpexco, 07188 Gustavo A Madero, CDMX, México",2024-10-28T15:00:00,20.1,20.1,7.7,44.72,0,0,,0,0,8.3,4.7,298,1011.6,61.4,3.5,736,2.6,7,10,Partially cloudy,partly-cloudy-day,"76726099999,76632099999,76680099999,76675099999"
"Sierra México, Tlalpexco, 07188 Gustavo A Madero, CDMX, México",2024-10-28T16:00:00,20.6,20.6,6.9,41.04,0,0,,0,0,18,12.1,356,1010.5,53.7,7.5,550,2,6,10,Partially cloudy,partly-cloudy-day,"76726099999,76632099999,76680099999,76675099999,MMMX"
"Sierra México, Tlalpexco, 07188 Gustavo A Madero, CDMX, México",2024-10-28T17:00:00,20.1,20.1,8.2,46.08,0,0,,0,0,12.6,13.6,164,1010.2,56.9,7.8,319,1.1,3,10,Partially cloudy,partly-cloudy-day,"76726099999,76632099999,76680099999,MMSM,76675099999,MMMX"
"Sierra México, Tlalpexco, 07188 Gustavo A Madero, CDMX, México",2024-10-28T18:00:00,18.7,18.7,9.5,55.15,0,0,,0,0,6.5,7.4,209,1010,77.6,6.2,52.9,0.2,1,10,Partially cloudy,partly-cloudy-day,"76726099999,76632099999,76680099999,76675099999"
"Sierra México, Tlalpexco, 07188 Gustavo A Madero, CDMX, México",2024-10-28T19:00:00,17.2,17.2,7.6,53.38,0,0,,0,0,8.3,21.9,26,1010.8,60.9,10.7,0,0,0,10,Partially cloudy,partly-cloudy-night,"76726099999,76680099999,76675099999,MMMX"
"Sierra México, Tlalpexco, 07188 Gustavo A Madero, CDMX, México",2024-10-28T20:00:00,16.4,16.4,7.5,55.65,0,0,,0,0,12.6,10.2,57,1020.7,87.1,9.9,0,0,0,10,Partially cloudy,partly-cloudy-night,"76726099999,76632099999,76679399999,76680099999,76675099999"
"Sierra México, Tlalpexco, 07188 Gustavo A Madero, CDMX, México",2024-10-28T21:00:00,16.1,16.1,7.4,56.27,0,0,,0,0,10.1,9.7,339,1013.1,83.6,10.6,0,0,0,10,Partially cloudy,partly-cloudy-night,"76726099999,76632099999,76679399999,76680099999,76675099999"
"Sierra México, Tlalpexco, 07188 Gustavo A Madero, CDMX, México",2024-10-28T22:00:00,16.6,16.6,7.9,56.65,0,0,,0,0,7.9,8.3,284,1021.5,76.9,12.2,0,0,0,3,Partially cloudy,partly-cloudy-night,"76726099999,76632099999,76679399999,76680099999,76675099999"
"Sierra México, Tlalpexco, 07188 Gustavo A Madero, CDMX, México",2024-10-28T23:00:00,15.7,15.7,8.2,60.88,0,0,,0,0,8.3,4.6,340,1021.5,77.4,12.3,0,0,0,3,Partially cloudy,partly-cloudy-night,"76726099999,76679399999,76680099999,76675099999"
"Sierra México, Tlalpexco, 07188 Gustavo A Madero, CDMX, México",2024-10-29T00:00:00,15.3,15.3,8.1,61.82,0,0,,0,0,7.2,4.7,341,1012.2,35.5,11.8,0,0,0,3,Partially cloudy,partly-cloudy-night,"76726099999,76632099999,76679399999,76680099999,76675099999"
"Sierra México, Tlalpexco, 07188 Gustavo A Madero, CDMX, México",2024-10-29T01:00:00,13.4,13.4,7.9,69.22,0,0,,0,0,5,0.7,60,1011.8,45.7,8.5,0,0,0,3,Partially cloudy,partly-cloudy-night,"76726099999,76680099999,76675099999,MMTO"
"Sierra México, Tlalpexco, 07188 Gustavo A Madero, CDMX, México",2024-10-29T02:00:00,12.8,12.8,9.3,79.19,0,0,,0,0,3.6,5.9,207,1012.1,44.5,8.5,0,0,0,3,Partially cloudy,partly-cloudy-night,"76726099999,76680099999,76675099999,MMTO"
"Sierra México, Tlalpexco, 07188 Gustavo A Madero, CDMX, México",2024-10-29T03:00:00,13.2,13.2,8.8,74.56,0,0,,0,0,4.7,6.7,192,1011.9,49.5,8.2,0,0,0,3,Partially cloudy,partly-cloudy-night,"76726099999,76632099999,76680099999"
"Sierra México, Tlalpexco, 07188 Gustavo A Madero, CDMX, México",2024-10-29T04:00:00,10.1,10.1,5.8,74.56,0,0,,0,0,8.3,2.2,160,1014.7,100,13.2,0,0,0,3,Overcast,cloudy,"76726099999,76675099999"
"Sierra México, Tlalpexco, 07188 Gustavo A Madero, CDMX, México",2024-10-29T05:00:00,12.3,12.3,9.2,81.75,0,0,,0,0,10.1,3.2,277,1013.4,87.6,8.3,0,0,0,3,Partially cloudy,partly-cloudy-night,"76726099999,76632099999,76680099999,76675099999"
"Sierra México, Tlalpexco, 07188 Gustavo A Madero, CDMX, México",2024-10-29T06:00:00,11.8,11.8,8.6,80.69,0,0,,0,0,10.4,0.3,36,1013.9,96.7,6.5,0,0,0,3,Overcast,cloudy,"76726099999,76632099999,76680099999,76675099999,MMTO"
"Sierra México, Tlalpexco, 07188 Gustavo A Madero, CDMX, México",2024-10-29T07:00:00,12.1,12.1,9.4,83.46,0,0,,0,0,11.5,6.9,54,1022.1,75.4,7,4.6,0,0,3,Partially cloudy,partly-cloudy-day,"76726099999,76632099999,76679399999,76680099999,76675099999"
"Sierra México, Tlalpexco, 07188 Gustavo A Madero, CDMX, México",2024-10-29T08:00:00,12.8,12.8,9.3,79.15,0,0,,0,0,13.3,0.3,209,1015.4,38.6,3.7,98.1,0.4,1,3,Partially cloudy,partly-cloudy-day,"76726099999,76632099999,76680099999,76675099999"
"Sierra México, Tlalpexco, 07188 Gustavo A Madero, CDMX, México",2024-10-29T09:00:00,14.8,14.8,9.5,70.63,0,0,,0,0,14,7.7,52,1014.7,34.1,7.4,322.3,1.2,3,10,Partially cloudy,partly-cloudy-day,"76726099999,76632099999,76679399999,76680099999,76675099999,MMTO"
"Sierra México, Tlalpexco, 07188 Gustavo A Madero, CDMX, México",2024-10-29T10:00:00,16.8,16.8,11.2,69.71,0,0,,0,0,12.6,3.5,76,1016.1,61,3.7,545.5,2,5,10,Partially cloudy,partly-cloudy-day,"76726099999,76632099999,76680099999,MMSM,76675099999,MMTO"
"Sierra México, Tlalpexco, 07188 Gustavo A Madero, CDMX, México",2024-10-29T11:00:00,20.7,20.7,8.6,45.88,0,0,,0,0,14.8,6.1,185,1022.4,4.3,6.2,721,2.6,7,10,Clear,clear-day,"76726099999,76632099999,76679399999,76680099999,76675099999"
"Sierra México, Tlalpexco, 07188 Gustavo A Madero, CDMX, México",2024-10-29T12:00:00,21.9,21.9,8.8,42.96,0,0,,0,0,17.3,6.8,63,1013.5,31.3,3.7,826.3,3,8,10,Partially cloudy,partly-cloudy-day,"76726099999,76632099999,76680099999,76675099999,MMTO"
"Sierra México, Tlalpexco, 07188 Gustavo A Madero, CDMX, México",2024-10-29T13:00:00,22.4,22.4,8,39.63,0,0,,0,0,17.6,10.4,125,1011.9,62.1,3.5,854.7,3.1,9,10,Partially cloudy,partly-cloudy-day,"76726099999,76632099999,76680099999,76675099999"
"Sierra México, Tlalpexco, 07188 Gustavo A Madero, CDMX, México",2024-10-29T14:00:00,23.6,23.6,8,36.71,0,0,,0,0,18,4.4,52,1009.7,51.1,3.5,699,2.5,7,10,Partially cloudy,partly-cloudy-day,"76726099999,76632099999,76680099999,76675099999"
"Sierra México, Tlalpexco, 07188 Gustavo A Madero, CDMX, México",2024-10-29T15:00:00,22.6,22.6,5.7,33.35,0,0,,0,0,21.6,12,237,1008.5,54.6,7.5,465.6,1.7,5,10,Partially cloudy,partly-cloudy-day,"76726099999,76632099999,76680099999,76675099999,MMMX"
"Sierra México, Tlalpexco, 07188 Gustavo A Madero, CDMX, México",2024-10-29T16:00:00,23,23,6.6,34.66,0,0,,0,0,20.9,8.9,226,1007.5,51.5,6.2,333.2,1.2,3,10,Partially cloudy,partly-cloudy-day,"76726099999,76632099999,76680099999,76675099999,MMMX"
"Sierra México, Tlalpexco, 07188 Gustavo A Madero, CDMX, México",2024-10-29T17:00:00,22.4,22.4,8.9,42.13,0,0,,0,0,13.3,12.3,27,1008.4,50.7,6.3,200.1,0.7,2,10,Partially cloudy,partly-cloudy-day,"76726099999,76675399999,76632099999,76680099999,76675099999,MMMX"
"Sierra México, Tlalpexco, 07188 Gustavo A Madero, CDMX, México",2024-10-29T18:00:00,20.3,20.3,9.8,50.96,0,0,,0,0,10.4,9.5,44,1007.8,67.9,8.7,58.8,0.2,1,10,Partially cloudy,partly-cloudy-day,"76726099999,76632099999,76680099999,76675099999,MMMX"
"Sierra México, Tlalpexco, 07188 Gustavo A Madero, CDMX, México",2024-10-29T19:00:00,19.4,19.4,9.6,52.94,0,0,,0,0,10.4,6.7,320,1007.2,59.4,6,0,0,0,10,Partially cloudy,partly-cloudy-night,"76726099999,76680099999,76675099999"
"Sierra México, Tlalpexco, 07188 Gustavo A Madero, CDMX, México",2024-10-29T20:00:00,16.5,16.5,10.4,67.22,0.296,100,rain,0,0,8.6,9.9,313,1008.3,63.5,7.8,0,0,0,10,"Rain, Partially cloudy",rain,"76726099999,76632099999,76680099999,MMSM,76675099999"
"Sierra México, Tlalpexco, 07188 Gustavo A Madero, CDMX, México",2024-10-29T21:00:00,16.1,16.1,10,66.98,0,0,,0,0,11.2,6.2,331,1010,49.3,7.6,0,0,0,10,Partially cloudy,partly-cloudy-night,"76675399999,76632099999,76680099999,76675099999"
"Sierra México, Tlalpexco, 07188 Gustavo A Madero, CDMX, México",2024-10-29T22:00:00,16.3,16.3,10.4,68.1,0,0,,0,0,12.2,10.4,29,1020.7,51.4,11.1,0,0,0,10,Partially cloudy,partly-cloudy-night,"76726099999,76632099999,76679399999,76680099999,76675099999"
"Sierra México, Tlalpexco, 07188 Gustavo A Madero, CDMX, México",2024-10-29T23:00:00,15.7,15.7,10.4,70.75,0,0,,0,0,12.2,7.2,318,1021,51.2,11.2,0,0,0,10,Partially cloudy,partly-cloudy-night,"76726099999,76679399999,76680099999,76675099999"
"Sierra México, Tlalpexco, 07188 Gustavo A Madero, CDMX, México",2024-10-30T00:00:00,15.7,15.7,9.8,68.16,0,0,,0,0,11.5,5.8,292,1011,18.5,11.1,0,0,0,10,Clear,clear-night,"76726099999,76632099999,76680099999,76675099999,MMMX"
"Sierra México, Tlalpexco, 07188 Gustavo A Madero, CDMX, México",2024-10-30T01:00:00,14.8,14.8,11.4,79.93,0,0,,0,0,11.2,6.6,292,1010.9,30,8.5,0,0,0,10,Partially cloudy,partly-cloudy-night,"76726099999,76680099999,76675099999"
"Sierra México, Tlalpexco, 07188 Gustavo A Madero, CDMX, México",2024-10-30T02:00:00,14.1,14.1,11.1,82.31,0,0,,0,0,10.4,2.9,210,1013.3,22.3,8.3,0,0,0,10,Partially cloudy,partly-cloudy-night,"76726099999,76675399999,76680099999,76675099999"
"Sierra México, Tlalpexco, 07188 Gustavo A Madero, CDMX, México",2024-10-30T03:00:00,14.1,14.1,12.2,88.46,0,0,,0,0,10.1,3.5,192,1011.5,40,5.5,0,0,0,10,Partially cloudy,partly-cloudy-night,"76726099999,76632099999,76680099999"
"Sierra México, Tlalpexco, 07188 Gustavo A Madero, CDMX, México",2024-10-30T04:00:00,13.7,13.7,11.9,89.2,0,0,,0,0,9.4,0,134,1012.3,50,8.5,0,0,0,10,Partially cloudy,partly-cloudy-night,"76726099999,76680099999,76675099999"
"Sierra México, Tlalpexco, 07188 Gustavo A Madero, CDMX, México",2024-10-30T05:00:00,11.8,11.8,10.4,91.01,0,0,,0,0,8.6,0.7,321,1013.2,27.1,8.6,0,0,0,3,Partially cloudy,partly-cloudy-night,"76726099999,76632099999,76680099999,MMSM,76675099999,MMTO"
"Sierra México, Tlalpexco, 07188 Gustavo A Madero, CDMX, México",2024-10-30T06:00:00,11.8,11.8,10.5,91.93,0,0,,0,0,8.6,3.2,212,1014.3,26,5.7,0,0,0,3,Partially cloudy,partly-cloudy-night,"76726099999,76632099999,76680099999,76675099999,MMTO"
"Sierra México, Tlalpexco, 07188 Gustavo A Madero, CDMX, México",2024-10-30T07:00:00,11.2,11.2,9,86.79,0,0,,0,0,10.1,3.2,52,1023.1,1.7,6.7,6,0,0,3,Clear,clear-day,"76726099999,76675399999,76632099999,76679399999,76680099999,76675099999"
"Sierra México, Tlalpexco, 07188 Gustavo A Madero, CDMX, México",2024-10-30T08:00:00,12.8,12.8,10,82.87,0,0,,0,0,13.7,0.4,213,1016.3,10,4.1,136.6,0.5,1,3,Clear,clear-day,"76726099999,76632099999,76680099999,76675099999"
"Sierra México, Tlalpexco, 07188 Gustavo A Madero, CDMX, México",2024-10-30T09:00:00,15.6,15.6,10.7,72.76,0,0,,0,0,13.3,3.7,70,1016.8,16.7,4.1,364.8,1.3,4,10,Clear,clear-day,"76726099999,76632099999,76680099999,76675099999"
"Sierra México, Tlalpexco, 07188 Gustavo A Madero, CDMX, México",2024-10-30T10:00:00,19.2,19.2,11.1,59.7,0,0,,0,0,13.3,7,152,1017.1,10,3.8,610,2.2,6,10,Clear,clear-day,"76726099999,76632099999,76680099999,76675099999"
"Sierra México, Tlalpexco, 07188 Gustavo A Madero, CDMX, México",2024-10-30T11:00:00,21.1,21.1,9,45.95,0,0,,0,0,18.4,7,342,1016.1,12.4,3.8,758.7,2.7,8,10,Clear,clear-day,"76726099999,76632099999,76680099999,76675099999"
"Sierra México, Tlalpexco, 07188 Gustavo A Madero, CDMX, México",2024-10-30T12:00:00,22.7,22.7,8.7,40.72,0,0,,0,0,18,6,221,1013,23.3,6.1,799.1,2.9,8,10,Partially cloudy,partly-cloudy-day,"76632099999,76679399999,76680099999,76675099999"
"Sierra México, Tlalpexco, 07188 Gustavo A Madero, CDMX, México",2024-10-30T13:00:00,23.2,23.2,8.8,39.64,0,0,,0,0,20.2,13.2,63,1021,31.3,6.2,732.6,2.6,7,10,Partially cloudy,partly-cloudy-day,"76726099999,76632099999,76679399999,76680099999,MMTO"
"Sierra México, Tlalpexco, 07188 Gustavo A Madero, CDMX, México",2024-10-30T14:00:00,24.6,24.6,7.5,33.49,0,0,,0,0,20.2,10.9,29,1010.5,51.4,3.1,620.2,2.2,6,10,Partially cloudy,partly-cloudy-day,"76726099999,76632099999,76680099999"
"Sierra México, Tlalpexco, 07188 Gustavo A Madero, CDMX, México",2024-10-30T15:00:00,23.9,23.9,7.9,35.97,0,0,,0,0,19.8,11.6,103,1008.9,62.7,3.6,539.5,1.9,5,10,Partially cloudy,partly-cloudy-day,"76726099999,76632099999,76680099999,MMTO"
